tick,pid,queue,arrival,service,lambda_hat,mu_hat,scheduler_score,chosen,waiting_time,completion_time,throughput,V,drift
0,0,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,1,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,2,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,3,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,4,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,5,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,6,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,7,0,0.500000,1.000000,0.500000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
100,0,38,0.500000,1.000000,0.690315,1.000000,0.000000,0,0.000000,79.000000,0.100000,13563.000000,0.000000
100,1,41,0.500000,1.000000,0.681297,1.000000,0.000000,0,0.000000,94.000000,0.100000,13563.000000,0.000000
100,2,38,0.500000,1.000000,0.672514,1.000000,0.000000,0,0.000000,69.000000,0.100000,13563.000000,0.000000
100,3,42,0.500000,1.000000,0.749442,1.000000,0.000000,0,0.000000,96.000000,0.100000,13563.000000,0.000000
100,4,42,0.500000,1.000000,0.603166,1.000000,0.000000,0,0.000000,98.000000,0.100000,13563.000000,0.000000
100,5,43,0.500000,1.000000,0.550891,1.000000,0.000000,0,0.000000,85.000000,0.100000,13563.000000,0.000000
100,6,41,0.500000,1.000000,0.527233,1.000000,0.000000,0,0.000000,86.000000,0.100000,13563.000000,0.000000
100,7,44,0.500000,1.000000,0.681525,1.000000,0.000000,1,78.000000,100.000000,0.100000,13563.000000,0.000000
200,0,79,0.500000,1.000000,0.613252,1.000000,0.000000,0,0.000000,193.000000,0.200000,50258.000000,-2.000000
200,1,80,0.500000,1.000000,0.508353,1.000000,0.000000,0,0.000000,185.000000,0.200000,50258.000000,-2.000000
200,2,80,0.500000,1.000000,0.609439,1.000000,0.000000,0,0.000000,199.000000,0.200000,50258.000000,-2.000000
200,3,80,0.500000,1.000000,0.563546,1.000000,0.000000,0,0.000000,184.000000,0.200000,50258.000000,-2.000000
200,4,80,0.500000,1.000000,0.578258,1.000000,0.000000,1,142.000000,200.000000,0.200000,50258.000000,-2.000000
200,5,76,0.500000,1.000000,0.485775,1.000000,0.000000,0,0.000000,141.000000,0.200000,50258.000000,-2.000000
