tick,pid,queue,arrival,service,lambda_hat,mu_hat,scheduler_score,chosen,waiting_time,completion_time,throughput,V,drift
0,0,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,1,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,2,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,3,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,4,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,5,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,6,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,7,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,8,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,9,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,10,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,11,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,12,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,13,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,14,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,15,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
1000,0,88,0.100000,1.000000,0.548952,1.000000,0.000000,0,0.000000,959.000000,1.000000,127825.000000,1108.000000
1000,1,82,0.100000,1.000000,0.379889,1.000000,0.000000,0,0.000000,930.000000,1.000000,127825.000000,1108.000000
1000,2,94,0.100000,1.000000,0.499362,1.000000,0.000000,0,0.000000,997.000000,1.000000,127825.000000,1108.000000
1000,3,88,0.100000,1.000000,0.510380,1.000000,0.000000,0,0.000000,985.000000,1.000000,127825.000000,1108.000000
1000,4,89,0.100000,1.000000,0.522064,1.000000,0.000000,0,0.000000,980.000000,1.000000,127825.000000,1108.000000
1000,5,87,0.100000,1.000000,0.270319,1.000000,0.000000,0,0.000000,940.000000,1.000000,127825.000000,1108.000000
1000,6,86,0.100000,1.000000,0.420233,1.000000,0.000000,0,0.000000,923.000000,1.000000,127825.000000,1108.000000
1000,7,95,0.100000,1.000000,0.612397,1.000000,0.000000,0,0.000000,999.000000,1.000000,127825.000000,1108.000000
1000,8,96,0.100000,1.000000,0.536003,1.000000,0.000000,1,631.000000,1000.000000,1.000000,127825.000000,1108.000000
1000,9,90,0.100000,1.000000,0.455260,1.000000,0.000000,0,0.000000,939.000000,1.000000,127825.000000,1108.000000
1000,10,87,0.100000,1.000000,0.405733,1.000000,0.000000,0,0.000000,926.000000,1.000000,127825.000000,1108.000000
1000,11,87,0.100000,1.000000,0.382788,1.000000,0.000000,0,0.000000,928.000000,1.000000,127825.000000,1108.000000
1000,12,93,0.100000,1.000000,0.699342,1.000000,0.000000,0,0.000000,996.000000,1.000000,127825.000000,1108.000000
1000,13,89,0.100000,1.000000,0.537443,1.000000,0.000000,0,0.000000,983.000000,1.000000,127825.000000,1108.000000
1000,14,89,0.100000,1.000000,0.536852,1.000000,0.000000,0,0.000000,497.000000,1.000000,127825.000000,1108.000000
1000,15,89,0.100000,1.000000,0.467915,1.000000,0.000000,0,0.000000,984.000000,1.000000,127825.000000,1108.000000
2000,0,207,0.100000,1.000000,0.633163,1.000000,0.000000,0,0.000000,1991.000000,1.000000,670665.000000,1654.000000
2000,1,207,0.100000,1.000000,0.455805,1.000000,0.000000,0,0.000000,1992.000000,1.000000,670665.000000,1654.000000
2000,2,198,0.100000,1.000000,0.308060,1.000000,0.000000,0,0.000000,1802.000000,1.000000,670665.000000,1654.000000
2000,3,206,0.100000,1.000000,0.653169,1.000000,0.000000,0,0.000000,1967.000000,1.000000,670665.000000,1654.000000
2000,4,207,0.100000,1.000000,0.450353,1.000000,0.000000,0,0.000000,1973.000000,1.000000,670665.000000,1654.000000
2000,5,198,0.100000,1.000000,0.517621,1.000000,0.000000,0,0.000000,1729.000000,1.000000,670665.000000,1654.000000
2000,6,202,0.100000,1.000000,0.564588,1.000000,0.000000,0,0.000000,1710.000000,1.000000,670665.000000,1654.000000
2000,7,207,0.100000,1.000000,0.512520,1.000000,0.000000,0,0.000000,1999.000000,1.000000,670665.000000,1654.000000
2000,8,209,0.100000,1.000000,0.700909,1.000000,0.000000,1,1134.000000,2000.000000,1.000000,670665.000000,1654.000000
2000,9,205,0.100000,1.000000,0.467212,1.000000,0.000000,0,0.000000,1905.000000,1.000000,670665.000000,1654.000000
2000,10,207,0.100000,1.000000,0.625507,1.000000,0.000000,0,0.000000,1996.000000,1.000000,670665.000000,1654.000000
2000,11,208,0.100000,1.000000,0.498652,1.000000,0.000000,0,0.000000,1995.000000,1.000000,670665.000000,1654.000000
2000,12,208,0.100000,1.000000,0.634932,1.000000,0.000000,0,0.000000,1990.000000,1.000000,670665.000000,1654.000000
2000,13,193,0.100000,1.000000,0.378939,1.000000,0.000000,0,0.000000,1801.000000,1.000000,670665.000000,1654.000000
2000,14,208,0.100000,1.000000,0.432592,1.000000,0.000000,0,0.000000,1799.000000,1.000000,670665.000000,1654.000000
2000,15,205,0.100000,1.000000,0.510905,1.000000,0.000000,0,0.000000,1915.000000,1.000000,670665.000000,1654.000000
3000,0,305,0.100000,1.000000,0.517579,1.000000,0.000000,0,0.000000,2775.000000,1.000000,1521139.000000,-623.000000
3000,1,309,0.100000,1.000000,0.495175,1.000000,0.000000,0,0.000000,2963.000000,1.000000,1521139.000000,-623.000000
3000,2,309,0.100000,1.000000,0.608261,1.000000,0.000000,0,0.000000,2964.000000,1.000000,1521139.000000,-623.000000
3000,3,307,0.100000,1.000000,0.541854,1.000000,0.000000,0,0.000000,2859.000000,1.000000,1521139.000000,-623.000000
3000,4,303,0.100000,1.000000,0.445644,1.000000,0.000000,0,0.000000,2647.000000,1.000000,1521139.000000,-623.000000
3000,5,306,0.100000,1.000000,0.374990,1.000000,0.000000,0,0.000000,2679.000000,1.000000,1521139.000000,-623.000000
3000,6,311,0.100000,1.000000,0.518094,1.000000,0.000000,0,0.000000,2998.000000,1.000000,1521139.000000,-623.000000
3000,7,311,0.100000,1.000000,0.403903,1.000000,0.000000,0,0.000000,2999.000000,1.000000,1521139.000000,-623.000000
3000,8,310,0.100000,1.000000,0.444690,1.000000,0.000000,0,0.000000,2896.000000,1.000000,1521139.000000,-623.000000
3000,9,297,0.100000,1.000000,0.428143,1.000000,0.000000,0,0.000000,2628.000000,1.000000,1521139.000000,-623.000000
3000,10,310,0.100000,1.000000,0.492740,1.000000,0.000000,0,0.000000,2980.000000,1.000000,1521139.000000,-623.000000
3000,11,311,0.100000,1.000000,0.468673,1.000000,0.000000,0,0.000000,2973.000000,1.000000,1521139.000000,-623.000000
3000,12,311,0.100000,1.000000,0.528018,1.000000,0.000000,0,0.000000,2940.000000,1.000000,1521139.000000,-623.000000
3000,13,311,0.100000,1.000000,0.589151,1.000000,0.000000,1,1964.000000,3000.000000,1.000000,1521139.000000,-623.000000
3000,14,310,0.100000,1.000000,0.485336,1.000000,0.000000,0,0.000000,2902.000000,1.000000,1521139.000000,-623.000000
3000,15,312,0.100000,1.000000,0.632225,1.000000,0.000000,0,0.000000,2997.000000,1.000000,1521139.000000,-623.000000
4000,0,416,0.100000,1.000000,0.503158,1.000000,0.000000,0,0.000000,3987.000000,1.000000,2730417.000000,827.000000
4000,1,414,0.100000,1.000000,0.552377,1.000000,0.000000,0,0.000000,3978.000000,1.000000,2730417.000000,827.000000
4000,2,415,0.100000,1.000000,0.660194,1.000000,0.000000,0,0.000000,3942.000000,1.000000,2730417.000000,827.000000
4000,3,399,0.100000,1.000000,0.617172,1.000000,0.000000,0,0.000000,3289.000000,1.000000,2730417.000000,827.000000
4000,4,416,0.100000,1.000000,0.421140,1.000000,0.000000,0,0.000000,3997.000000,1.000000,2730417.000000,827.000000
4000,5,415,0.100000,1.000000,0.476101,1.000000,0.000000,0,0.000000,3964.000000,1.000000,2730417.000000,827.000000
4000,6,404,0.100000,1.000000,0.472405,1.000000,0.000000,0,0.000000,3507.000000,1.000000,2730417.000000,827.000000
4000,7,417,0.100000,1.000000,0.418581,1.000000,0.000000,1,2672.000000,4000.000000,1.000000,2730417.000000,827.000000
4000,8,417,0.100000,1.000000,0.567215,1.000000,0.000000,0,0.000000,3999.000000,1.000000,2730417.000000,827.000000
4000,9,403,0.100000,1.000000,0.297447,1.000000,0.000000,0,0.000000,3456.000000,1.000000,2730417.000000,827.000000
4000,10,418,0.100000,1.000000,0.522089,1.000000,0.000000,0,0.000000,3966.000000,1.000000,2730417.000000,827.000000
4000,11,414,0.100000,1.000000,0.545123,1.000000,0.000000,0,0.000000,3920.000000,1.000000,2730417.000000,827.000000
4000,12,415,0.100000,1.000000,0.719067,1.000000,0.000000,0,0.000000,3977.000000,1.000000,2730417.000000,827.000000
4000,13,415,0.100000,1.000000,0.611609,1.000000,0.000000,0,0.000000,3952.000000,1.000000,2730417.000000,827.000000
4000,14,417,0.100000,1.000000,0.553468,1.000000,0.000000,0,0.000000,3996.000000,1.000000,2730417.000000,827.000000
4000,15,414,0.100000,1.000000,0.444426,1.000000,0.000000,0,0.000000,3886.000000,1.000000,2730417.000000,827.000000
5000,0,524,0.100000,1.000000,0.621402,1.000000,0.000000,0,0.000000,4983.000000,1.000000,4358829.000000,-1049.000000
5000,1,523,0.100000,1.000000,0.506685,1.000000,0.000000,0,0.000000,4937.000000,1.000000,4358829.000000,-1049.000000
5000,2,517,0.100000,1.000000,0.431555,1.000000,0.000000,0,0.000000,4879.000000,1.000000,4358829.000000,-1049.000000
5000,3,517,0.100000,1.000000,0.487401,1.000000,0.000000,0,0.000000,4891.000000,1.000000,4358829.000000,-1049.000000
5000,4,524,0.100000,1.000000,0.597001,1.000000,0.000000,0,0.000000,4996.000000,1.000000,4358829.000000,-1049.000000
5000,5,524,0.100000,1.000000,0.460870,1.000000,0.000000,0,0.000000,4997.000000,1.000000,4358829.000000,-1049.000000
5000,6,524,0.100000,1.000000,0.634981,1.000000,0.000000,0,0.000000,4999.000000,1.000000,4358829.000000,-1049.000000
5000,7,524,0.100000,1.000000,0.435141,1.000000,0.000000,0,0.000000,4985.000000,1.000000,4358829.000000,-1049.000000
5000,8,518,0.100000,1.000000,0.485434,1.000000,0.000000,0,0.000000,4915.000000,1.000000,4358829.000000,-1049.000000
5000,9,524,0.100000,1.000000,0.507657,1.000000,0.000000,1,3693.000000,5000.000000,1.000000,4358829.000000,-1049.000000
5000,10,518,0.100000,1.000000,0.401681,1.000000,0.000000,0,0.000000,4744.000000,1.000000,4358829.000000,-1049.000000
5000,11,522,0.100000,1.000000,0.564395,1.000000,0.000000,0,0.000000,4965.000000,1.000000,4358829.000000,-1049.000000
5000,12,520,0.100000,1.000000,0.467292,1.000000,0.000000,0,0.000000,4838.000000,1.000000,4358829.000000,-1049.000000
5000,13,525,0.100000,1.000000,0.521762,1.000000,0.000000,0,0.000000,4995.000000,1.000000,4358829.000000,-1049.000000
