tick,pid,queue,arrival,service,lambda_hat,mu_hat,scheduler_score,chosen,waiting_time,completion_time,throughput,V,drift
0,0,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,1,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,2,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,3,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,4,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,5,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,6,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,7,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,8,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,9,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,10,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,11,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,12,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,13,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,14,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
0,15,0,0.100000,1.000000,0.100000,1.000000,0.000000,0,0.000000,-1.000000,0.000000,0.000000,0.000000
1000,0,36,0.100000,1.000000,0.264554,1.000000,0.000000,0,0.000000,980.000000,0.999000,20030.000000,0.000000
1000,1,36,0.100000,1.000000,0.187979,1.000000,0.000000,0,0.000000,988.000000,0.999000,20030.000000,0.000000
1000,2,35,0.100000,1.000000,0.251906,1.000000,0.000000,0,0.000000,976.000000,0.999000,20030.000000,0.000000
1000,3,35,0.100000,1.000000,0.216907,1.000000,0.000000,0,0.000000,984.000000,0.999000,20030.000000,0.000000
1000,4,35,0.100000,1.000000,0.246253,1.000000,0.000000,0,0.000000,986.000000,0.999000,20030.000000,0.000000
1000,5,34,0.100000,1.000000,0.190106,1.000000,0.000000,0,0.000000,957.000000,0.999000,20030.000000,0.000000
1000,6,35,0.100000,1.000000,0.118472,1.000000,0.000000,0,0.000000,946.000000,0.999000,20030.000000,0.000000
1000,7,36,0.100000,1.000000,0.184110,1.000000,0.000000,1,363.000000,1000.000000,0.999000,20030.000000,0.000000
1000,8,35,0.100000,1.000000,0.314972,1.000000,0.000000,0,0.000000,965.000000,0.999000,20030.000000,0.000000
1000,9,36,0.100000,1.000000,0.249576,1.000000,0.000000,0,0.000000,991.000000,0.999000,20030.000000,0.000000
1000,10,36,0.100000,1.000000,0.256687,1.000000,0.000000,0,0.000000,992.000000,0.999000,20030.000000,0.000000
1000,11,36,0.100000,1.000000,0.381864,1.000000,0.000000,0,0.000000,995.000000,0.999000,20030.000000,0.000000
1000,12,36,0.100000,1.000000,0.235530,1.000000,0.000000,0,0.000000,999.000000,0.999000,20030.000000,0.000000
1000,13,34,0.100000,1.000000,0.342639,1.000000,0.000000,0,0.000000,921.000000,0.999000,20030.000000,0.000000
1000,14,35,0.100000,1.000000,0.243796,1.000000,0.000000,0,0.000000,954.000000,0.999000,20030.000000,0.000000
1000,15,36,0.100000,1.000000,0.334440,1.000000,0.000000,0,0.000000,998.000000,0.999000,20030.000000,0.000000
2000,0,73,0.100000,1.000000,0.257586,1.000000,0.000000,0,0.000000,1992.000000,1.000000,85707.000000,0.000000
2000,1,73,0.100000,1.000000,0.216333,1.000000,0.000000,0,0.000000,1978.000000,1.000000,85707.000000,0.000000
2000,2,72,0.100000,1.000000,0.222484,1.000000,0.000000,0,0.000000,1944.000000,1.000000,85707.000000,0.000000
2000,3,73,0.100000,1.000000,0.279137,1.000000,0.000000,0,0.000000,1994.000000,1.000000,85707.000000,0.000000
2000,4,73,0.100000,1.000000,0.313735,1.000000,0.000000,0,0.000000,1990.000000,1.000000,85707.000000,0.000000
2000,5,73,0.100000,1.000000,0.349793,1.000000,0.000000,0,0.000000,1999.000000,1.000000,85707.000000,0.000000
2000,6,73,0.100000,1.000000,0.324833,1.000000,0.000000,0,0.000000,1973.000000,1.000000,85707.000000,0.000000
2000,7,73,0.100000,1.000000,0.167902,1.000000,0.000000,0,0.000000,1991.000000,1.000000,85707.000000,0.000000
2000,8,73,0.100000,1.000000,0.250419,1.000000,0.000000,0,0.000000,1995.000000,1.000000,85707.000000,0.000000
2000,9,73,0.100000,1.000000,0.319518,1.000000,0.000000,1,744.000000,2000.000000,1.000000,85707.000000,0.000000
2000,10,74,0.100000,1.000000,0.152255,1.000000,0.000000,0,0.000000,1997.000000,1.000000,85707.000000,0.000000
2000,11,73,0.100000,1.000000,0.257573,1.000000,0.000000,0,0.000000,1984.000000,1.000000,85707.000000,0.000000
2000,12,74,0.100000,1.000000,0.232123,1.000000,0.000000,0,0.000000,1916.000000,1.000000,85707.000000,0.000000
2000,13,74,0.100000,1.000000,0.169238,1.000000,0.000000,0,0.000000,1985.000000,1.000000,85707.000000,0.000000
2000,14,73,0.100000,1.000000,0.209873,1.000000,0.000000,0,0.000000,1987.000000,1.000000,85707.000000,0.000000
2000,15,74,0.100000,1.000000,0.192112,1.000000,0.000000,0,0.000000,1988.000000,1.000000,85707.000000,0.000000
3000,0,107,0.100000,1.000000,0.305312,1.000000,0.000000,0,0.000000,2945.000000,1.000000,187713.000000,430.000000
3000,1,109,0.100000,1.000000,0.171451,1.000000,0.000000,0,0.000000,2963.000000,1.000000,187713.000000,430.000000
3000,2,109,0.100000,1.000000,0.200559,1.000000,0.000000,0,0.000000,2919.000000,1.000000,187713.000000,430.000000
3000,3,109,0.100000,1.000000,0.404752,1.000000,0.000000,0,0.000000,2997.000000,1.000000,187713.000000,430.000000
3000,4,107,0.100000,1.000000,0.222122,1.000000,0.000000,0,0.000000,2979.000000,1.000000,187713.000000,430.000000
3000,5,108,0.100000,1.000000,0.177124,1.000000,0.000000,0,0.000000,2959.000000,1.000000,187713.000000,430.000000
3000,6,108,0.100000,1.000000,0.254961,1.000000,0.000000,0,0.000000,2970.000000,1.000000,187713.000000,430.000000
3000,7,108,0.100000,1.000000,0.257558,1.000000,0.000000,0,0.000000,2985.000000,1.000000,187713.000000,430.000000
3000,8,108,0.100000,1.000000,0.382686,1.000000,0.000000,0,0.000000,2994.000000,1.000000,187713.000000,430.000000
3000,9,108,0.100000,1.000000,0.375022,1.000000,0.000000,0,0.000000,2991.000000,1.000000,187713.000000,430.000000
3000,10,109,0.100000,1.000000,0.285769,1.000000,0.000000,1,1057.000000,3000.000000,1.000000,187713.000000,430.000000
3000,11,109,0.100000,1.000000,0.173955,1.000000,0.000000,0,0.000000,2995.000000,1.000000,187713.000000,430.000000
3000,12,108,0.100000,1.000000,0.192289,1.000000,0.000000,0,0.000000,2914.000000,1.000000,187713.000000,430.000000
3000,13,108,0.100000,1.000000,0.211093,1.000000,0.000000,0,0.000000,2982.000000,1.000000,187713.000000,430.000000
3000,14,109,0.100000,1.000000,0.181929,1.000000,0.000000,0,0.000000,2999.000000,1.000000,187713.000000,430.000000
3000,15,109,0.100000,1.000000,0.328441,1.000000,0.000000,0,0.000000,2972.000000,1.000000,187713.000000,430.000000
4000,0,147,0.100000,1.000000,0.236780,1.000000,0.000000,0,0.000000,3979.000000,1.000000,343988.000000,588.000000
4000,1,146,0.100000,1.000000,0.327094,1.000000,0.000000,0,0.000000,3999.000000,1.000000,343988.000000,588.000000
4000,2,147,0.100000,1.000000,0.293985,1.000000,0.000000,0,0.000000,3992.000000,1.000000,343988.000000,588.000000
4000,3,146,0.100000,1.000000,0.308803,1.000000,0.000000,0,0.000000,3989.000000,1.000000,343988.000000,588.000000
4000,4,146,0.100000,1.000000,0.203850,1.000000,0.000000,0,0.000000,3971.000000,1.000000,343988.000000,588.000000
4000,5,147,0.100000,1.000000,0.301174,1.000000,0.000000,0,0.000000,3995.000000,1.000000,343988.000000,588.000000
4000,6,147,0.100000,1.000000,0.529283,1.000000,0.000000,0,0.000000,3996.000000,1.000000,343988.000000,588.000000
4000,7,146,0.100000,1.000000,0.192521,1.000000,0.000000,0,0.000000,3990.000000,1.000000,343988.000000,588.000000
4000,8,146,0.100000,1.000000,0.202800,1.000000,0.000000,0,0.000000,3914.000000,1.000000,343988.000000,588.000000
4000,9,146,0.100000,1.000000,0.141187,1.000000,0.000000,0,0.000000,3927.000000,1.000000,343988.000000,588.000000
4000,10,146,0.100000,1.000000,0.293756,1.000000,0.000000,0,0.000000,3985.000000,1.000000,343988.000000,588.000000
4000,11,147,0.100000,1.000000,0.293044,1.000000,0.000000,0,0.000000,3982.000000,1.000000,343988.000000,588.000000
4000,12,147,0.100000,1.000000,0.208310,1.000000,0.000000,1,1630.000000,4000.000000,1.000000,343988.000000,588.000000
4000,13,147,0.100000,1.000000,0.197972,1.000000,0.000000,0,0.000000,3998.000000,1.000000,343988.000000,588.000000
4000,14,148,0.100000,1.000000,0.198490,1.000000,0.000000,0,0.000000,3987.000000,1.000000,343988.000000,588.000000
4000,15,147,0.100000,1.000000,0.343764,1.000000,0.000000,0,0.000000,3991.000000,1.000000,343988.000000,588.000000
5000,0,185,0.100000,1.000000,0.171741,1.000000,0.000000,0,0.000000,4988.000000,1.000000,545392.000000,369.000000
5000,1,185,0.100000,1.000000,0.182865,1.000000,0.000000,0,0.000000,4991.000000,1.000000,545392.000000,369.000000
5000,2,183,0.100000,1.000000,0.260661,1.000000,0.000000,0,0.000000,4953.000000,1.000000,545392.000000,369.000000
5000,3,184,0.100000,1.000000,0.202451,1.000000,0.000000,0,0.000000,4986.000000,1.000000,545392.000000,369.000000
5000,4,185,0.100000,1.000000,0.252418,1.000000,0.000000,0,0.000000,4995.000000,1.000000,545392.000000,369.000000
5000,5,185,0.100000,1.000000,0.151527,1.000000,0.000000,0,0.000000,4992.000000,1.000000,545392.000000,369.000000
5000,6,185,0.100000,1.000000,0.243506,1.000000,0.000000,1,1909.000000,5000.000000,1.000000,545392.000000,369.000000
5000,7,185,0.100000,1.000000,0.188281,1.000000,0.000000,0,0.000000,4997.000000,1.000000,545392.000000,369.000000
5000,8,183,0.100000,1.000000,0.163802,1.000000,0.000000,0,0.000000,4961.000000,1.000000,545392.000000,369.000000
5000,9,185,0.100000,1.000000,0.175774,1.000000,0.000000,0,0.000000,4976.000000,1.000000,545392.000000,369.000000
5000,10,185,0.100000,1.000000,0.212803,1.000000,0.000000,0,0.000000,4989.000000,1.000000,545392.000000,369.000000
5000,11,184,0.100000,1.000000,0.255058,1.000000,0.000000,0,0.000000,4971.000000,1.000000,545392.000000,369.000000
5000,12,184,0.100000,1.000000,0.161149,1.000000,0.000000,0,0.000000,4942.000000,1.000000,545392.000000,369.000000
5000,13,185,0.100000,1.000000,0.304433,1.000000,0.000000,0,0.000000,4998.000000,1.000000,545392.000000,369.000000
5000,14,185,0.100000,1.000000,0.309384,1.000000,0.000000,0,0.000000,4999.000000,1.000000,545392.000000,369.000000
5000,15,186,0.100000,1.000000,0.387385,1.000000,0.000000,0,0.000000,4990.000000,1.000000,545392.000000,369.000000
